Año;Mes;División;Grupo;Clase;Subclase;Producto;Glosa;Ponderación;Índice;Variación Mensual ( % );Variación Acumulada ( % );Variación 12 Meses ( % );Incidencia Mensual ( % );Incidencia Acumulada ( % );Incidencia 12 Meses ( % ),,,,,,,,,,,
2018;9;5;;;;;EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR;7,02041;116,70;-0,1;0,2;0,8;0,0;0,0;0,1,,,
2018;9;6;;;;;SALUD;6,44131;125,02;0,1;2,9;3,2;0,0;0,2;0,2,,,
2018;9;7;;;;;TRANSPORTE;14,47381;109,57;1,1;2,2;3,4;0,1;0,3;0,4,,,
2018;9;8;;;;;COMUNICACIONES;5,00064;96,28;-0,1;0,2;-0,7;0,0;0,0;0,0,,,
2018;9;9;;;;;RECREACIÓN Y CULTURA;6,76121;103,80;0,7;-0,2;2,5;0,0;0,0;0,1,,,
2018;9;10;;;;;EDUCACIÓN;8,08996;127,34;0,1;4,0;4,1;0,0;0,3;0,3,,,
2018;9;11;;;;;RESTAURANTES Y HOTELES;4,37454;133,27;0,1;2,3;3,5;0,0;0,1;0,2,,,
2018;9;12;;;;;BIENES Y SERVICIOS DIVERSOS;7,15749;127,26;0,0;2,5;3,2;0,0;0,2;0,2,,,
2018;9;1;1;;;;ALIMENTOS;16,97108;125,11;0,3;2,4;3,5;0,1;0,4;0,6,,,
2018;9;2;1;;;;BEBIDAS ALCOHÓLICAS;1,79981;131,74;-1,2;3,0;4,0;0,0;0,1;0,1,,,
2018;9;3;1;;;;VESTUARIO;3,27868;82,83;-0,3;-2,3;-4,6;0,0;-0,1;-0,1,,,
2018;9;4;1;;;;ARRIENDOS EFECTIVOS;4,16621;127,85;0,3;4,0;4,9;0,0;0,2;0,2,,,
2018;9;5;1;;;;MUEBLES Y ACCESORIOS PARA EL HOGAR;1,24688;105,21;0,4;0,8;1,9;0,0;0,0;0,0,,,
2018;9;6;1;;;;PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS;2,53141;131,63;0,3;3,5;3,8;0,0;0,1;0,1,,
2018;9;7;1;;;;ADQUISICIÓN DE VEHÍCULOS;4,45134;105,19;0,2;-2,1;-4,6;0,0;-0,1;-0,2,,,
2018;9;8;1;;;;EQUIPOS  TELEFÓNICOS;0,40978;55,30;-0,5;1,4;-5,6;0,0;0,0;0,0,,,
2018;9;9;1;;;;EQUIPO AUDIOVISUAL, FOTOGRÁFICO Y DE PROCESAMIENTO INFORMÁTICO;1,87629;64,09;0,3;-6,9;-8,9;0,0;-0,1;-0,1,,
2018;9;10;1;;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);2,11003;126,33;0,0;3,7;3,7;0,0;0,1;0,1,,,
2018;9;11;1;;;;SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES;3,95331;134,46;0,1;2,4;3,6;0,0;0,1;0,2,,,
2018;9;12;1;;;;CUIDADO PERSONAL;2,7818;127,85;-0,2;3,4;3,8;0,0;0,1;0,1,,,
2018;9;1;2;;;;BEBIDAS NO ALCOHÓLICAS;2,08747;132,61;1,0;4,1;5,5;0,0;0,1;0,1,,,
2018;9;2;2;;;;TABACO;1,51213;153,72;0,0;2,0;2,0;0,0;0,0;0,0,,,
2018;9;3;2;;;;CALZADO;1,20336;68,77;-0,9;-4,2;-7,7;0,0;0,0;-0,1,,,
2018;9;4;2;;;;CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;1,80188;132,69;0,4;3,5;4,4;0,0;0,1;0,1,,,
2018;9;5;2;;;;TEXTILES PARA EL HOGAR;0,29162;82,15;-0,4;-2,8;-4,1;0,0;0,0;0,0,,,
2018;9;6;2;;;;SERVICIOS PARA PACIENTES EXTERNOS;3,0835;119,39;0,0;2,6;2,8;0,0;0,1;0,1,,,
2018;9;7;2;;;;FUNCIONAMIENTO DE VEHÍCULOS DE TRANSPORTE PERSONAL;5,72971;110,42;0,7;6,3;9,4;0,0;0,3;0,5,,,
2018;9;8;2;;;;SERVICIOS DE TELECOMUNICACIONES;4,59086;99,94;0,0;0,1;-0,5;0,0;0,0;0,0,,,
2018;9;9;2;;;;OTROS EQUIPOS Y ARTÍCULOS PARA LA RECREACIÓN, FLORES, JARDINERÍA Y MASCOTAS;1,58331;117,50;-0,2;1,0;0,6;0,0;0,0;0,0,
2018;9;10;2;;;;ENSEÑANZA MEDIA (SECUNDARIA);0,7535;118,29;0,0;2,8;2,8;0,0;0,0;0,0,,,
2018;9;11;2;;;;SERVICIOS DE ALOJAMIENTO;0,42123;122,02;-0,2;0,3;1,9;0,0;0,0;0,0,,,
2018;9;12;2;;;;OTROS ARTÍCULOS PERSONALES;0,61463;95,27;-0,3;-2,5;-2,6;0,0;0,0;0,0,,,
2018;9;4;3;;;;SUMINISTROS DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA;3,0524;127,92;0,6;3,6;4,2;0,0;0,1;0,1,,,
2018;9;5;3;;;;ARTEFACTOS PARA EL HOGAR;0,94263;103,28;0,4;-0,2;-0,8;0,0;0,0;0,0,,,
2018;9;6;3;;;;SERVICIOS DE HOSPITAL;0,8264;125,77;0,0;2,1;2,6;0,0;0,0;0,0,,,
2018;9;7;3;;;;SERVICIOS DE TRANSPORTE;4,29276;112,98;2,4;1,5;4,2;0,1;0,1;0,2,,,
2018;9;9;3;;;;SERVICIOS DE RECREACIÓN Y CULTURA;1,65959;116,95;0,3;4,4;4,5;0,0;0,1;0,1,,,
2018;9;10;3;;;;ENSEÑANZA POSTSECUNDARIA NO TERCIARIA;0,10966;133,23;0,0;1,2;1,2;0,0;0,0;0,0,,,
2018;9;12;3;;;;SEGUROS;0,48124;127,43;0,4;1,9;3,5;0,0;0,0;0,0,,,
2018;9;4;4;;;;ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES;4,80761;126,85;1,1;5,1;8,3;0,1;0,3;0,4,,
2018;9;5;4;;;;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR;0,29348;110,61;-0,6;0,7;-0,9;0,0;0,0;0,0,,
2018;9;9;4;;;;PERIÓDICOS, LIBROS Y ÚTILES DE OFICINA;0,85491;115,52;0,7;1,4;2,3;0,0;0,0;0,0,,
2018;9;10;4;;;;ENSEÑANZA SUPERIOR (TERCIARIA);5,01108;128,14;0,0;4,2;4,2;0,0;0,2;0,2,,,
2018;9;12;4;;;;SERVICIOS FINANCIEROS;2,42126;132,94;0,3;2,5;3,5;0,0;0,1;0,1,,,
2018;9;5;5;;;;HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN;0,39331;122,15;0,2;-0,2;-0,4;0,0;0,0;0,0,,,
2018;9;9;5;;;;PAQUETES TURÍSTICOS;0,78711;130,47;3,3;-3,9;20,1;0,0;0,0;0,1,,,
2018;9;10;5;;;;ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL U OTRAS ENSEÑANZAS;0,10569;167,89;5,4;14,6;15,9;0,0;0,0;0,0,,,
2018;9;12;5;;;;OTROS SERVICIOS;0,85856;132,14;0,2;2,9;3,2;0,0;0,0;0,0,,,
2018;9;5;6;;;;BIENES Y SERVICIOS PARA LA CONSERVACIÓN CORRIENTE DEL HOGAR;3,85249;126,22;-0,2;0,3;1,4;0,0;0,0;0,1,,,
2018;9;1;1;1;;;PAN Y CEREALES;3,91203;122,51;-0,3;2,9;4,2;0,0;0,1;0,2,,,
2018;9;2;1;1;;;BEBIDAS DESTILADAS;0,47122;127,45;-3,7;-1,2;0,2;0,0;0,0;0,0,,,
2018;9;3;1;1;;;MATERIALES PARA VESTUARIO;0,04405;106,54;0,0;0,4;0,3;0,0;0,0;0,0,,,
2018;9;4;1;1;;;ARRIENDOS EFECTIVOS;4,16621;127,85;0,3;4,0;4,9;0,0;0,2;0,2,,,
2018;9;5;1;1;;;MUEBLES Y ARTÍCULOS PARA EL HOGAR;1,20635;104,27;0,4;0,7;1,8;0,0;0,0;0,0,,,
2018;9;6;1;1;;;PRODUCTOS FARMACÉUTICOS;1,87376;134,42;0,3;3,7;4,0;0,0;0,1;0,1,,,
2018;9;7;1;1;;;VEHÍCULOS A MOTOR;4,28341;105,17;0,2;-2,1;-4,6;0,0;-0,1;-0,2,,,
2018;9;8;1;1;;;EQUIPOS TELEFÓNICOS;0,40978;55,30;-0,5;1,4;-5,6;0,0;0,0;0,0,,,
2018;9;9;1;1;;;EQUIPOS PARA LA RECEPCIÓN, GRABACIÓN Y REPRODUCCIÓN DE SONIDOS E IMÁGENES;0,70668;48,53;-2,3;-12,6;-14,2;0,0;0,0;0,0,,
2018;9;10;1;1;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);2,11003;126,33;0,0;3,7;3,7;0,0;0,1;0,1,,,
2018;9;11;1;1;;;RESTAURANTES, CAFÉS Y ESTABLECIMIENTOS SIMILARES;3,95331;134,46;0,1;2,4;3,6;0,0;0,1;0,2,,
2018;9;12;1;1;;;SALONES DE PELUQUERÍA Y ESTABLECIMIENTOS DE CUIDADOS PERSONALES;0,40648;127,36;0,6;3,1;4,2;0,0;0,0;0,0,,,
2018;9;1;2;1;;;CAFÉ, TÉ Y CACAO;0,36607;126,19;-0,1;1,4;1,5;0,0;0,0;0,0,,
2018;9;2;2;1;;;TABACO;1,51213;153,72;0,0;2,0;2,0;0,0;0,0;0,0,,,
2018;9;3;2;1;;;ZAPATOS Y OTROS CALZADOS;1,20336;68,77;-0,9;-4,2;-7,7;0,0;0,0;-0,1,,,
2018;9;4;2;1;;;MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0,82714;119,14;0,5;2,9;3,8;0,0;0,0;0,0,,,
2018;9;5;2;1;;;TEXTILES PARA EL HOGAR;0,29162;82,15;-0,4;-2,8;-4,1;0,0;0,0;0,0,,,
2018;9;6;2;1;;;SERVICIOS MÉDICOS;1,21586;124,74;0,0;3,0;3,2;0,0;0,0;0,0,,,
2018;9;7;2;1;;;PIEZAS DE REPUESTOS Y ACCESORIOS PARA VEHÍCULOS DE TRANSPORTE PERSONAL;0,44194;119,53;-3,7;-2,1;-1,6;0,0;0,0;0,0,,,
2018;9;8;2;1;;;SERVICIOS DE TELECOMUNICACIONES;4,59086;99,94;0,0;0,1;-0,5;0,0;0,0;0,0,,,
2018;9;9;2;1;;;JUGUETES Y CONSOLAS DE VIDEOJUEGO;0,49573;92,45;1,2;-2,5;-4,3;0,0;0,0;0,0,,,
2018;9;10;2;1;;;ENSEÑANZA MEDIA (SECUNDARIA);0,7535;118,29;0,0;2,8;2,8;0,0;0,0;0,0,,,
2018;9;11;2;1;;;SERVICIOS DE ALOJAMIENTO;0,42123;122,02;-0,2;0,3;1,9;0,0;0,0;0,0,,,
2018;9;12;2;1;;;JOYERÍA Y RELOJES;0,20981;118,31;0,3;0,9;0,8;0,0;0,0;0,0,,,
2018;9;4;3;1;;;SUMINISTRO DE AGUA;1,85621;124,89;1,8;3,2;3,8;0,0;0,1;0,1,,,
2018;9;5;3;1;;;GRANDES ARTEFACTOS ELÉCTRICOS O NO PARA EL HOGAR;0,68698;101,88;0,5;1,0;0,6;0,0;0,0;0,0,,,
2018;9;6;3;1;;;SERVICIOS DE HOSPITAL;0,8264;125,77;0,0;2,1;2,6;0,0;0,0;0,0,,,
2018;9;7;3;1;;;TRANSPORTE DE PASAJEROS POR VÍAS URBANAS Y CARRETERAS;2,47676;123,73;4,3;1,7;5,0;0,1;0,0;0,1,,,
2018;9;9;3;1;;;SERVICIOS DE RECREACIÓN Y DEPORTIVOS;0,80069;117,58;0,6;3,7;4,0;0,0;0,0;0,0,,,
2018;9;10;3;1;;;ENSEÑANZA POSTSECUNDARIA NO TERCIARIA;0,10966;133,23;0,0;1,2;1,2;0,0;0,0;0,0,,,
2018;9;12;3;1;;;SEGUROS RELACIONADOS CON EL TRANSPORTE;0,48124;127,43;0,4;1,9;3,5;0,0;0,0;0,0,,,
2018;9;4;4;1;;;ELECTRICIDAD;2,69314;133,70;0,2;3,1;6,1;0,0;0,1;0,2,,,
2018;9;5;4;1;;;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR;0,29348;110,61;-0,6;0,7;-0,9;0,0;0,0;0,0,,
2018;9;9;4;1;;;LIBROS, DICCIONARIOS, ENCICLOPEDIAS Y OTROS SIMILARES;0,45577;110,21;1,0;1,1;1,7;0,0;0,0;0,0,
2018;9;10;4;1;;;ENSEÑANZA SUPERIOR (TERCIARIA);5,01108;128,14;0,0;4,2;4,2;0,0;0,2;0,2,,,
2018;9;12;4;1;;;OTROS SERVICIOS FINANCIEROS;2,42126;132,94;0,3;2,5;3,5;0,0;0,1;0,1,,,
2018;9;5;5;1;;;HERRAMIENTAS Y ACCESORIOS DIVERSOS;0,39331;122,15;0,2;-0,2;-0,4;0,0;0,0;0,0,,,
2018;9;9;5;1;;;PAQUETES TURÍSTICOS;0,78711;130,47;3,3;-3,9;20,1;0,0;0,0;0,1,,,
2018;9;10;5;1;;;ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL;0,10569;167,89;5,4;14,6;15,9;0,0;0,0;0,0,,,
2018;9;12;5;1;;;OTROS SERVICIOS;0,85856;132,14;0,2;2,9;3,2;0,0;0,0;0,0,,,
2018;9;5;6;1;;;BIENES NO DURABLES PARA EL HOGAR;1,20749;128,84;-1,2;-2,0;-0,7;0,0;0,0;0,0,,,
2018;9;1;1;2;;;CARNES;4,38211;114,66;-0,6;-1,0;-0,2;0,0;0,0;0,0,,,
2018;9;2;1;2;;;VINOS;0,69043;126,08;0,6;6,5;6,8;0,0;0,0;0,0,,,
2018;9;3;1;2;;;VESTUARIO;3,00257;79,79;-0,4;-3,1;-5,7;0,0;-0,1;-0,1,,,
2018;9;5;1;2;;;SERVICIO DE REPARACIÓN DE MUEBLES;0,04053;133,17;0,0;4,0;5,3;0,0;0,0;0,0,,,
2018;9;6;1;2;;;OTROS PRODUCTOS MÉDICOS;0,09425;149,47;-0,2;4,9;9,1;0,0;0,0;0,0,,,
2018;9;7;1;2;;;MOTOCICLETAS;0,10059;100,55;-0,4;-2,9;-4,6;0,0;0,0;0,0,,,
2018;9;9;1;2;;;EQUIPOS FOTOGRÁFICOS;0,17316;75,49;3,9;-6,5;-8,7;0,0;0,0;0,0,,,
2018;9;12;1;2;;;PRODUCTOS PARA EL CUIDADO E HIGIENE PERSONAL;2,37532;127,94;-0,3;3,4;3,8;0,0;0,1;0,1,,,
2018;9;1;2;2;;;AGUAS MINERALES, REFRESCOS, GASEOSAS Y JUGOS DE FRUTA;1,7214;133,97;1,3;4,7;6,4;0,0;0,1;0,1,
2018;9;4;2;2;;;SERVICIOS PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0,97474;144,18;0,4;4,0;4,8;0,0;0,0;0,1,,,
2018;9;6;2;2;;;SERVICIOS DENTALES;0,99702;114,28;0,0;2,3;2,5;0,0;0,0;0,0,,,
2018;9;7;2;2;;;COMBUSTIBLES Y LUBRICANTES PARA VEHÍCULOS DE TRANSPORTE PERSONAL;3,84883;104,26;1,8;9,3;14,6;0,1;0,3;0,4,,,
2018;9;9;2;2;;;EQUIPOS DEPORTIVOS, CAMPING Y RECREACIÓN;0,32801;122,86;-0,6;-2,6;-2,3;0,0;0,0;0,0,,
2018;9;12;2;2;;;OTROS ARTÍCULOS PERSONALES;0,40482;83,32;-0,8;-4,8;-5,0;0,0;0,0;0,0,,,
2018;9;4;3;2;;;SERVICIO DE RETIRO DE BASURA;0,13524;142,14;1,2;9,6;9,6;0,0;0,0;0,0,,,
2018;9;5;3;2;;;PEQUEÑOS ARTEFACTOS PARA EL HOGAR;0,20247;105,46;0,2;-4,4;-5,8;0,0;0,0;0,0,,,
2018;9;7;3;2;;;TRANSPORTE DE PASAJEROS POR AIRE;0,52102;64,99;-3,5;-5,4;2,6;0,0;0,0;0,0,,,
2018;9;9;3;2;;;SERVICIOS CULTURALES;0,81205;116,18;0,1;5,5;5,3;0,0;0,0;0,0,,,
2018;9;4;4;2;;;GAS;1,74851;117,10;2,9;9,0;13,5;0,0;0,1;0,2,,,
2018;9;9;4;2;;;DIARIOS;0,07671;112,03;0,0;0,0;3,4;0,0;0,0;0,0,,,
2018;9;5;6;2;;;SERVICIOS DOMÉSTICOS PARA EL HOGAR;2,645;125,02;0,3;1,5;2,4;0,0;0,0;0,1,,,
2018;9;1;1;3;;;PESCADOS Y MARISCOS;0,56865;136,17;-2,2;4,7;2,3;0,0;0,0;0,0,,,
2018;9;2;1;3;;;CERVEZAS;0,63816;141,03;-1,2;2,7;4,1;0,0;0,0;0,0,,,
2018;9;3;1;3;;;ARTÍCULOS Y ACCESORIOS DE VESTIR;0,1557;107,25;0,8;5,4;5,3;0,0;0,0;0,0,,,
2018;9;6;1;3;;;ARTEFACTOS Y ARTÍCULOS TERAPÉUTICOS;0,5634;119,38;0,4;2,2;2,2;0,0;0,0;0,0,,,
2018;9;7;1;3;;;BICICLETAS;0,06734;113,73;-1,5;-4,9;-3,9;0,0;0,0;0,0,,,
2018;9;9;1;3;;;EQUIPOS DE PROCESAMIENTO INFORMÁTICO;0,87422;69,28;1,4;-4,2;-6,7;0,0;0,0;0,0,,,
2018;9;6;2;3;;;SERVICIOS PARAMÉDICOS;0,87062;117,78;0,0;2,4;2,6;0,0;0,0;0,0,,,
2018;9;7;2;3;;;CONSERVACIÓN Y REPARACIÓN DE VEHÍCULOS DE TRANSPORTE PERSONAL;0,85183;121,61;-0,3;3,3;2,9;0,0;0,0;0,0,,,
2018;9;9;2;3;;;JARDINERÍA Y FLORES;0,15616;130,70;-1,5;3,4;3,0;0,0;0,0;0,0,,,
2018;9;4;3;3;;;OTROS SERVICIOS RELACIONADOS CON LA VIVIENDA;1,06095;131,40;-1,3;3,5;4,3;0,0;0,0;0,1,,,
2018;9;5;3;3;;;REPARACIÓN DE ARTEFACTOS PARA EL HOGAR;0,05318;113,10;0,2;1,0;1,8;0,0;0,0;0,0,,,
2018;9;7;3;3;;;TRANSPORTE COMBINADO DE PASAJEROS;1,29498;111,72;0,0;3,0;3,0;0,0;0,0;0,0,,,
2018;9;9;3;3;;;JUEGOS DE AZAR;0,04685;119,52;0,0;0,0;0,0;0,0;0,0;0,0,,,
2018;9;4;4;3;;;OTROS COMBUSTIBLES DE USO DOMÉSTICO;0,36596;122,93;0,0;3,9;4,0;0,0;0,0;0,0,,,
2018;9;9;4;3;;;ARTÍCULOS ESCOLARES Y DE ESCRITORIO;0,32243;123,84;0,5;2,1;3,0;0,0;0,0;0,0,,,
2018;9;1;1;4;;;PRODUCTOS LÁCTEOS, QUESOS Y HUEVOS;2,3217;120,56;-1,1;1,8;0,6;0,0;0,0;0,0,,
2018;9;3;1;4;;;LIMPIEZA Y REPARACIÓN DE VESTUARIO;0,07636;138,99;0,3;4,1;4,9;0,0;0,0;0,0,,,
2018;9;9;1;4;;;MEDIOS PREGRABADOS Y PARA GRABACIÓN;0,12223;100,86;-1,2;-3,4;-4,2;0,0;0,0;0,0,,,
2018;9;7;2;4;;;OTROS SERVICIOS RELATIVOS A VEHÍCULOS DE TRANSPORTE PERSONAL;0,58711;127,74;0,0;1,5;1,7;0,0;0,0;0,0,,,
2018;9;9;2;4;;;MASCOTAS Y PRODUCTOS RELACIONADOS;0,49726;132,30;-0,6;5,0;4,8;0,0;0,0;0,0,,,
2018;9;1;1;5;;;ACEITES Y GRASAS;0,58723;123,13;-0,8;2,1;1,5;0,0;0,0;0,0,,,
2018;9;9;2;5;;;SERVICIOS VETERINARIOS;0,10615;129,12;0,5;2,6;3,4;0,0;0,0;0,0,,,
2018;9;1;1;6;;;FRUTAS;0,94256;131,92;0,9;-12,4;0,2;0,0;-0,2;0,0,,,
2018;9;1;1;7;;;HORTALIZAS, LEGUMBRES Y TUBÉRCULOS;2,63919;143,60;4,4;13,5;13,0;0,1;0,4;0,4,,
2018;9;1;1;8;;;AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR;0,93648;129,91;0,1;1,8;2,4;0,0;0,0;0,0
2018;9;1;1;9;;;OTROS PRODUCTOS ALIMENTICIOS;0,68113;127,49;-0,5;2,8;2,9;0,0;0,0;0,0,,,
2018;9;1;1;1;1;;ARROZ;0,20255;131,23;-2,3;-0,9;-1,5;0,0;0,0;0,0,,,
2018;9;2;1;1;1;;DESTILADOS;0,47122;127,45;-3,7;-1,2;0,2;0,0;0,0;0,0,,,
2018;9;3;1;1;1;;TELAS PARA CONFECCIÓN DE VESTUARIO;0,04405;106,54;0,0;0,4;0,3;0,0;0,0;0,0,,,
2018;9;4;1;1;1;;ARRIENDO EFECTIVO;4,16621;127,85;0,3;4,0;4,9;0,0;0,2;0,2,,,
2018;9;5;1;1;1;;MUEBLES PARA EL HOGAR;0,92352;109,89;0,4;-0,1;1,6;0,0;0,0;0,0,,,
2018;9;6;1;1;1;;MEDICAMENTOS;1,87376;134,42;0,3;3,7;4,0;0,0;0,1;0,1,,,
2018;9;7;1;1;1;;AUTOMÓVIL NUEVO;4,05431;106,71;0,2;-2,0;-4,4;0,0;-0,1;-0,2,,,
2018;9;8;1;1;1;;EQUIPOS TELEFÓNICOS;0,40978;55,30;-0,5;1,4;-5,6;0,0;0,0;0,0,,,
2018;9;9;1;1;1;;TELEVISORES;0,59118;44,32;-1,6;-11,7;-14,3;0,0;0,0;0,0,,,
2018;9;10;1;1;1;;SERVICIOS DE EDUCACIÓN PRE - ESCOLAR Y ENSEÑANZA BÁSICA;2,11003;126,33;0,0;3,7;3,7;0,0;0,1;0,1,,,
2018;9;11;1;1;1;;ALIMENTOS Y BEBESTIBLES CONSUMIDOS FUERA DEL HOGAR;3,13309;134,24;0,2;2,7;3,8;0,0;0,1;0,1,,,
2018;9;12;1;1;1;;SERVICIOS DE PELUQUERÍA Y CUIDADO PERSONAL;0,40648;127,36;0,6;3,1;4,2;0,0;0,0;0,0,,,
2018;9;1;2;1;1;;CAFÉ Y SUCEDÁNEOS;0,15833;124,48;0,6;0,8;1,2;0,0;0,0;0,0,,,
2018;9;2;2;1;1;;CIGARRILLOS;1,51213;153,72;0,0;2,0;2,0;0,0;0,0;0,0,,,
2018;9;3;2;1;1;;CALZADO PARA HOMBRE;0,39457;69,23;-1,6;-3,4;-7,8;0,0;0,0;0,0,,,
2018;9;4;2;1;1;;MATERIALES PARA LA CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;0,82714;119,14;0,5;2,9;3,8;0,0;0,0;0,0,,,
2018;9;5;2;1;1;;TEXTILES PARA EL HOGAR;0,29162;82,15;-0,4;-2,8;-4,1;0,0;0,0;0,0,,,
2018;9;6;2;1;1;;SERVICIOS MÉDICOS;1,21586;124,74;0,0;3,0;3,2;0,0;0,0;0,0,,,
2018;9;7;2;1;1;;REPUESTOS Y ACCESORIOS PARA EL AUTOMÓVIL;0,44194;119,53;-3,7;-2,1;-1,6;0,0;0,0;0,0,,,
2018;9;8;2;1;1;;SERVICIOS DE TELECOMUNICACIONES;4,59086;99,94;0,0;0,1;-0,5;0,0;0,0;0,0,,,
2018;9;9;2;1;1;;JUGUETES Y CONSOLAS DE VIDEOJUEGO;0,49573;92,45;1,2;-2,5;-4,3;0,0;0,0;0,0,,,
2018;9;10;2;1;1;;SERVICIOS DE EDUCACIÓN DE LA ENSEÑANZA MEDIA;0,7535;118,29;0,0;2,8;2,8;0,0;0,0;0,0,,,
2018;9;11;2;1;1;;SERVICIOS DE ALOJAMIENTO;0,42123;122,02;-0,2;0,3;1,9;0,0;0,0;0,0,,,
2018;9;12;2;1;1;;JOYERÍA Y RELOJES;0,20981;118,31;0,3;0,9;0,8;0,0;0,0;0,0,,,
2018;9;4;3;1;1;;SUMINISTRO DE AGUA Y ALCANTARILLADO;1,85621;124,89;1,8;3,2;3,8;0,0;0,1;0,1,,,
2018;9;5;3;1;1;;LÍNEA BLANCA;0,68698;101,88;0,5;1,0;0,6;0,0;0,0;0,0,,,
2018;9;6;3;1;1;;SERVICIOS DE HOSPITALIZACIÓN;0,8264;125,77;0,0;2,1;2,6;0,0;0,0;0,0,,,
2018;9;7;3;1;1;;SERVICIOS DE TRANSPORTE DE PASAJEROS POR VÍAS URBANAS;1,88574;122,98;0,4;4,4;4,9;0,0;0,1;0,1,,,
2018;9;9;3;1;1;;SERVICIOS PRESTADOS POR RECINTOS DE RECREACIÓN Y DEPORTIVOS;0,6117;116,97;0,8;3,4;3,8;0,0;0,0;0,0,,,
2018;9;10;3;1;1;;SERVICIOS DE PRE UNIVERSITARIO;0,10966;133,23;0,0;1,2;1,2;0,0;0,0;0,0,,,
2018;9;12;3;1;1;;SEGUROS RELACIONADOS CON EL TRANSPORTE;0,48124;127,43;0,4;1,9;3,5;0,0;0,0;0,0,,,
2018;9;4;4;1;1;;ELECTRICIDAD;2,69314;133,70;0,2;3,1;6,1;0,0;0,1;0,2,,,
2018;9;5;4;1;1;;ARTÍCULOS Y UTENSILIOS PARA EL HOGAR;0,29348;110,61;-0,6;0,7;-0,9;0,0;0,0;0,0,,,
2018;9;9;4;1;1;;TEXTOS ESCOLARES;0,22115;120,85;0,0;4,4;4,4;0,0;0,0;0,0,,,
2018;9;10;4;1;1;;SERVICIOS DE EDUCACIÓN SUPERIOR;5,01108;128,14;0,0;4,2;4,2;0,0;0,2;0,2,,,
2018;9;12;4;1;1;;GASTOS EN ADMINISTRACIÓN DE LOS SERVICIOS FINANCIEROS;2,42126;132,94;0,3;2,5;3,5;0,0;0,1;0,1,,,
2018;9;5;5;1;1;;HERRAMIENTAS;0,19111;122,79;0,5;0,3;1,7;0,0;0,0;0,0,,,
2018;9;9;5;1;1;;SERVICIOS DE VIAJES CON TODO INCLUIDO;0,78711;130,47;3,3;-3,9;20,1;0,0;0,0;0,1,,,
2018;9;10;5;1;1;;SERVICIOS DE ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL;0,10569;167,89;5,4;14,6;15,9;0,0;0,0;0,0,,,
2018;9;12;5;1;1;;OTROS SERVICIOS;0,85856;132,14;0,2;2,9;3,2;0,0;0,0;0,0,,,
2018;9;5;6;1;1;;PRODUCTOS DE LIMPIEZA PARA EL HOGAR;0,88065;130,82;-1,2;-2,7;-1,6;0,0;0,0;0,0,,,
2018;9;1;1;2;1;;CARNE DE VACUNO FRESCA, REFRIGERADA O CONGELADA;1,71291;117,18;0,3;0,0;0,2;0,0;0,0;0,0,,
2018;9;2;1;2;1;;VINOS;0,69043;126,08;0,6;6,5;6,8;0,0;0,0;0,0,,,
2018;9;3;1;2;1;;VESTUARIO PARA HOMBRE;0,91088;86,62;0,7;-2,4;-6,2;0,0;0,0;0,0,,,
2018;9;5;1;2;1;;SERVICIO DE REPARACIÓN DE MUEBLES;0,04053;133,17;0,0;4,0;5,3;0,0;0,0;0,0,,,
2018;9;6;1;2;1;;OTROS PRODUCTOS MÉDICOS;0,09425;149,47;-0,2;4,9;9,1;0,0;0,0;0,0,,,
2018;9;7;1;2;1;;MOTOCICLETA;0,10059;100,55;-0,4;-2,9;-4,6;0,0;0,0;0,0,,,
2018;9;9;1;2;1;;CÁMARAS;0,17316;75,49;3,9;-6,5;-8,7;0,0;0,0;0,0,,,
2018;9;12;1;2;1;;PRODUCTOS PARA EL CUIDADO PERSONAL;0,57839;125,29;-3,2;3,3;2,4;0,0;0,0;0,0,,,
2018;9;1;2;2;1;;AGUA MINERAL Y PURIFICADA;0,10971;120,23;-0,2;0,6;0,2;0,0;0,0;0,0,,,
