id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.w_type_id,specs.w_type_unicode,specs.w_type_name,specs.name,specs.picture,specs.height,specs.width,specs.depth,specs.drum_material_id,specs.drum_material_unicode,specs.drum_material_name,specs.power_id,specs.power_unicode,specs.power_value,specs.capacity_id,specs.capacity_unicode,specs.capacity_value,specs.w_format_id,specs.w_format_unicode,specs.w_format_name,specs.washing_energy_efficiency_id,specs.washing_energy_efficiency_unicode,specs.washing_energy_efficiency_value,specs.washing_energy_efficiency_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.weight,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.color_id,specs.color_unicode,specs.color_name,specs.control_type_id,specs.control_type_unicode,specs.control_type_name,specs.drying_energy_efficiency_id,specs.drying_energy_efficiency_unicode,specs.drying_energy_efficiency_name,specs.drying_energy_efficiency_value,specs.drying_capacity_id,specs.drying_capacity_unicode,specs.drying_capacity_value,specs.pretty_dimensions,specs.pretty_weight,specs.lg_cl_capacity,specs.pretty_lg_cl_capacity,specs.lg_cl_capacity_segment,catIPC
109834,Fensa Premium Care 18SZ,553,Fensa,1390048,2021-05-12T21:51:41.921274+00:00,2021-05-12T21:52:32.382291+00:00,Fensa Premium Care 18SZ Desconocido 0 Premium Care 18SZ 1055 610 685 Acero Inoxidable Acero Inoxidable 18 kg. 18000 Superior Superior 0 Fensa Fensa Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/109834/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-18sz,https://media.solotodo.com/media/products/1390041_picture_1620856267.jpg,1390048,Fensa Premium Care 18SZ,361990,Lavadora automática,Lavadora automática,Premium Care 18SZ,products/1390041_picture_1620856267.jpg,1055,610,685,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362661,18 kg.,18000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,0,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,610 x 1055 x 685 mm,Desconocido,18000,18 kg.,16 a 19.9 kg.,lavadoras_secadoras
68631,Fensa Premium Care 11W,553,Fensa,1014058,2019-11-12T19:54:02.819189+00:00,2020-10-17T12:17:56.766753+00:00,Fensa Premium Care 11W Lavadora automática Lavadora automática Premium Care 11W 850 600 657 Acero Inoxidable Acero Inoxidable Desconocido 0 11 kg. 11000 Frontal Frontal A 4 A B B 5 72000 Fensa Fensa Blanco Blanco Digital Digital C C 6 N/A 0,https://publicapi.solotodo.com/products/68631/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-11w,https://media.solotodo.com/media/products/1014058_picture_1573588525.jpg,1014058,Fensa Premium Care 11W,361990,Lavadora automática,Lavadora automática,Premium Care 11W,products/1014058_picture_1573588525.jpg,850,600,657,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362611,11 kg.,11000,362689,Frontal,Frontal,592953,A,4,A,594018,B,B,5,72000,361819,Fensa,Fensa,362033,Blanco,Blanco,362066,Digital,Digital,592968,C,C,6,850170,,0,600 x 850 x 657 mm,72.0 kg.,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
116644,LG WP12WGR,848,LG,1430569,2021-07-30T15:38:04.421362+00:00,2021-07-30T15:39:33.217681+00:00,LG WP12WGR Desconocido 0 WP12WGR 0 0 0 Plástico Plástico 12 kg. 12000 Superior Superior 0 LG LG Lavadora semiautomática Lavadora semiautomática Blanco Blanco Análogo Análogo No Aplica 20 No Aplica N/A 0 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/116644/,https://publicapi.solotodo.com/categories/19/,lg-wp12wgr,https://media.solotodo.com/media/products/1430569_picture_1627659571.jpg,1430569,LG WP12WGR,361998,Lavadora semiautomática,Lavadora semiautomática,WP12WGR,products/1430569_picture_1627659571.jpg,0,0,0,362109,Plástico,Plástico,362124,Desconocido,0,362622,12 kg.,12000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362063,Análogo,Análogo,601444,No Aplica,No Aplica,20,850170,,0,,Desconocido,12000,12 kg.,10 a 15.9 kg.,lavadoras_secadoras
81865,Galanz GLCDS508WELA,1591,Galanz,1175972,2020-06-08T12:52:48.383278+00:00,2020-10-17T12:36:15.175433+00:00,Galanz GLCDS508WELA Secadora Secadora GLCDS508WELA 0 0 0 Acero Galvanizado Acero Galvanizado 2350 W. 2350 N/A 0 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 0 Galanz Galanz Blanco Blanco Análogo Análogo Desconocido Desconocido 11 8 kg. 8000,https://publicapi.solotodo.com/products/81865/,https://publicapi.solotodo.com/categories/19/,galanz-glcds508wela,https://media.solotodo.com/media/products/1175972_picture_1591620859.jpg,1175972,Galanz GLCDS508WELA,362016,Secadora,Secadora,GLCDS508WELA,products/1175972_picture_1591620859.jpg,0,0,0,362087,Acero Galvanizado,Acero Galvanizado,1175979,2350 W.,2350,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,0,1161925,Galanz,Galanz,362033,Blanco,Blanco,362063,Análogo,Análogo,592974,Desconocido,Desconocido,11,362557,8 kg.,8000,,Desconocido,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
76603,Midea MLS-160GC03I,936,Midea,1104349,2020-03-10T19:34:39.223231+00:00,2020-10-17T12:28:25.367115+00:00,Midea MLS-160GC03I Lavadora automática Lavadora automática MLS-160GC03I 1000 600 630 Acero Inoxidable Acero Inoxidable 550 W. 550 16 kg. 16000 Superior Superior D 7 D A A 4 46000 Midea Midea Gris Gris Digital Digital F F 9 N/A 0,https://publicapi.solotodo.com/products/76603/,https://publicapi.solotodo.com/categories/19/,midea-mls-160gc03i,https://media.solotodo.com/media/products/1104349_picture_1583868846.jfif,1104349,Midea MLS-160GC03I,361990,Lavadora automática,Lavadora automática,MLS-160GC03I,products/1104349_picture_1583868846.jfif,1000,600,630,362098,Acero Inoxidable,Acero Inoxidable,362272,550 W.,550,362648,16 kg.,16000,362698,Superior,Superior,1082268,D,7,D,592944,A,A,4,46000,361914,Midea,Midea,362041,Gris,Gris,362066,Digital,Digital,593412,F,F,9,850170,,0,600 x 1000 x 630 mm,46.0 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
67651,Hyundai T18L17N,435,Hyundai,1003727,2019-10-21T16:09:55.062239+00:00,2020-10-17T12:16:57.979022+00:00,Hyundai T18L17N Lavadora automática Lavadora automática T18L17N 1030 630 660 Acero Inoxidable Acero Inoxidable Desconocido 0 18 kg. 18000 Superior Superior B 5 B C C 6 0 Hyundai Hyundai Gris Gris Digital Digital E E 8 N/A 0,https://publicapi.solotodo.com/products/67651/,https://publicapi.solotodo.com/categories/19/,hyundai-t18l17n,https://media.solotodo.com/media/products/1003727_picture_1571674413.jpg,1003727,Hyundai T18L17N,361990,Lavadora automática,Lavadora automática,T18L17N,products/1003727_picture_1571674413.jpg,1030,630,660,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362661,18 kg.,18000,362698,Superior,Superior,720318,B,5,B,743977,C,C,6,0,1003725,Hyundai,Hyundai,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,630 x 1030 x 660 mm,Desconocido,18000,18 kg.,16 a 19.9 kg.,lavadoras_secadoras
74772,Midea MLS-160G03I,936,Midea,1082251,2020-02-14T11:52:15.414457+00:00,2020-10-17T12:25:42.507600+00:00,Midea MLS-160G03I Lavadora automática Lavadora automática MLS-160G03I 1000 600 630 Acero Inoxidable Acero Inoxidable Desconocido 0 16 kg. 16000 Superior Superior D 7 D A A 4 46000 Midea Midea Gris Gris Digital Digital F F 9 N/A 0,https://publicapi.solotodo.com/products/74772/,https://publicapi.solotodo.com/categories/19/,midea-mls-160g03i,https://media.solotodo.com/media/products/1082251_picture_1581681239.jpg,1082251,Midea MLS-160G03I,361990,Lavadora automática,Lavadora automática,MLS-160G03I,products/1082251_picture_1581681239.jpg,1000,600,630,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,1082268,D,7,D,592944,A,A,4,46000,361914,Midea,Midea,362041,Gris,Gris,362066,Digital,Digital,593412,F,F,9,850170,,0,600 x 1000 x 630 mm,46.0 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
83860,Samsung WA17T6260BW/ZS,996,Samsung,1202141,2020-07-22T15:29:27.494262+00:00,2021-03-23T11:34:42.617886+00:00,Samsung WA17T6260BW/ZS Desconocido 0 WA17T6260BW/ZS 1080 630 690 Acero Inoxidable Acero Inoxidable 17 kg. 17000 Superior Superior 43 Samsung Samsung Lavadora automática Lavadora automática Blanco Blanco Digital Digital F 9 F N/A 0 E E 8 B 5 B,https://publicapi.solotodo.com/products/83860/,https://publicapi.solotodo.com/categories/19/,samsung-wa17t6260bwzs,https://media.solotodo.com/media/products/1202141_picture_1595431766.webp,1202141,Samsung WA17T6260BW/ZS,361990,Lavadora automática,Lavadora automática,WA17T6260BW/ZS,products/1202141_picture_1595431766.webp,1080,630,690,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362654,17 kg.,17000,362698,Superior,Superior,1101692,E,8,E,594018,B,B,5,43,361928,Samsung,Samsung,362033,Blanco,Blanco,362066,Digital,Digital,593412,F,F,9,850170,,0,630 x 1080 x 690 mm,0.043000000000000003 kg.,17000,17 kg.,16 a 19.9 kg.,lavadoras_secadoras
108165,LG WT16WPB,848,LG,1381568,2021-04-29T21:03:27.723931+00:00,2021-04-29T21:11:35.733682+00:00,LG WT16WPB Desconocido 0 WT16WPB 1020 632 670 Acero Inoxidable Acero Inoxidable 16 kg. 16000 Superior Superior 44 LG LG Lavadora automática Lavadora automática Blanco Blanco Digital Digital No Aplica 20 No Aplica N/A 0 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/108165/,https://publicapi.solotodo.com/categories/19/,lg-wt16wpb,https://media.solotodo.com/media/products/1381568_picture_1619730694.webp,1381568,LG WT16WPB,361990,Lavadora automática,Lavadora automática,WT16WPB,products/1381568_picture_1619730694.webp,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,44,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,0.044 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
109833,Fensa Premium Care 16SZ,553,Fensa,1390041,2021-05-12T21:50:34.404160+00:00,2021-05-12T21:51:09.076328+00:00,Fensa Premium Care 16SZ Desconocido 0 Premium Care 16SZ 1045 610 665 Acero Inoxidable Acero Inoxidable 16 kg. 16000 Superior Superior 40500 Fensa Fensa Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/109833/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-16sz,https://media.solotodo.com/media/products/1390041_picture_1620856267.jpg,1390041,Fensa Premium Care 16SZ,361990,Lavadora automática,Lavadora automática,Premium Care 16SZ,products/1390041_picture_1620856267.jpg,1045,610,665,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,40500,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,610 x 1045 x 665 mm,40.5 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
108998,Fensa Premium Care 14SZ,553,Fensa,1385162,2021-05-05T14:18:32.653552+00:00,2021-05-05T14:19:56.285452+00:00,Fensa Premium Care 14SZ Desconocido 0 Premium Care 14SZ 1040 610 665 Acero Inoxidable Acero Inoxidable 14 kg. 14000 Superior Superior 40500 Fensa Fensa Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/108998/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-14sz,https://media.solotodo.com/media/products/1385162_picture_1620224393.jpg,1385162,Fensa Premium Care 14SZ,361990,Lavadora automática,Lavadora automática,Premium Care 14SZ,products/1385162_picture_1620224393.jpg,1040,610,665,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362634,14 kg.,14000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,40500,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,610 x 1040 x 665 mm,40.5 kg.,14000,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
108672,Fensa Premium Care 20SZ,553,Fensa,1383576,2021-05-03T13:59:30.516062+00:00,2021-05-03T14:01:41.422474+00:00,Fensa Premium Care 20SZ Desconocido 0 Premium Care 20SZ 1080 610 665 Acero Inoxidable Acero Inoxidable 20 kg. 20000 Superior Superior 43000 Fensa Fensa Lavadora automática Lavadora automática Gris Gris Digital Digital E 8 E N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/108672/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-20sz,https://media.solotodo.com/media/products/1383576_picture_1620050437.jfif,1383576,Fensa Premium Care 20SZ,361990,Lavadora automática,Lavadora automática,Premium Care 20SZ,products/1383576_picture_1620050437.jfif,1080,610,665,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362675,20 kg.,20000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,43000,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,593108,E,E,8,850170,,0,610 x 1080 x 665 mm,43.0 kg.,20000,20 kg.,20 kg. o más,lavadoras_secadoras
79588,Candy CSOW4965,109,Candy,1141326,2020-04-27T13:15:35.636204+00:00,2020-10-17T12:32:59.047125+00:00,Candy CSOW4965 Lavadora y Secadora Lavadora y Secadora CSOW4965 0 0 0 Acero Galvanizado Acero Galvanizado 1600 W. 1600 9 kg. 9000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 0 Candy Candy Blanco Blanco Digital Digital Desconocido Desconocido 11 6 kg. 6000,https://publicapi.solotodo.com/products/79588/,https://publicapi.solotodo.com/categories/19/,candy-csow4965,https://media.solotodo.com/media/products/1141326_picture_1587993295.jpg,1141326,Candy CSOW4965,362007,Lavadora y Secadora,Lavadora y Secadora,CSOW4965,products/1141326_picture_1587993295.jpg,0,0,0,362087,Acero Galvanizado,Acero Galvanizado,362365,1600 W.,1600,362568,9 kg.,9000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,592998,Candy,Candy,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,,Desconocido,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
19683,Whirlpool WWI12AS9LS,997,Whirlpool,380225,2015-05-04T00:00:00+00:00,2020-10-17T11:20:03.191131+00:00,Whirlpool WWI12AS9LS Lavadora automática Lavadora automática WWI12AS9LS  950 570 592 Acero Inoxidable Acero Inoxidable 420 W. 420 12 kg. 12000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 39000 Whirlpool Whirlpool Gris Gris Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/19683/,https://publicapi.solotodo.com/categories/19/,whirlpool-wwi12as9ls,https://media.solotodo.com/media/products/WWI12AS9LS.jpg,380225,Whirlpool WWI12AS9LS,361990,Lavadora automática,Lavadora automática,WWI12AS9LS ,products/WWI12AS9LS.jpg,950,570,592,362098,Acero Inoxidable,Acero Inoxidable,362215,420 W.,420,362622,12 kg.,12000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,39000,361972,Whirlpool,Whirlpool,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,570 x 950 x 592 mm,39.0 kg.,12000,12 kg.,10 a 15.9 kg.,lavadoras_secadoras
79586,Candy RO 15116DW,109,Candy,1141312,2020-04-27T13:10:37.005806+00:00,2020-11-24T15:14:13.888074+00:00,Candy RO 15116DW 1600 W. 1600 Frontal Frontal A 4 A G 10 G Acero Inoxidable Acero Inoxidable RO 15116DW 0 0 0 0 Candy Candy Lavadora automática Lavadora automática Blanco Blanco Digital Digital B 5 B N/A 0 11 kg. 11000,https://publicapi.solotodo.com/products/79586/,https://publicapi.solotodo.com/categories/19/,candy-ro-15116dw,https://media.solotodo.com/media/products/1141312_picture_1587993213.jpg,1141312,Candy RO 15116DW,361990,Lavadora automática,Lavadora automática,RO 15116DW,products/1141312_picture_1587993213.jpg,0,0,0,362098,Acero Inoxidable,Acero Inoxidable,362365,1600 W.,1600,362611,11 kg.,11000,362689,Frontal,Frontal,592953,A,4,A,592950,G,G,10,0,592998,Candy,Candy,362033,Blanco,Blanco,362066,Digital,Digital,593000,B,B,5,850170,,0,,Desconocido,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
95175,Candy RO 14116 DW,109,Candy,1303725,2021-01-16T12:34:18.262536+00:00,2021-01-16T12:37:02.060835+00:00,Candy RO 14116 DW 11 kg. 11000 Desconocido Desconocido 20 Desconocido 19 Desconocido RO 14116 DW 850 600 Acero Inoxidable Acero Inoxidable 620 Frontal Frontal 69000 Candy Candy Lavadora automática Lavadora automática Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0 1400 W. 1400,https://publicapi.solotodo.com/products/95175/,https://publicapi.solotodo.com/categories/19/,candy-ro-14116-dw,https://media.solotodo.com/media/products/1303725_picture_1610800620.jpg,1303725,Candy RO 14116 DW,361990,Lavadora automática,Lavadora automática,RO 14116 DW,products/1303725_picture_1610800620.jpg,850,600,620,362098,Acero Inoxidable,Acero Inoxidable,362350,1400 W.,1400,362611,11 kg.,11000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,69000,592998,Candy,Candy,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,600 x 850 x 620 mm,69.0 kg.,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
100190,Candy CSOW4855TW,109,Candy,1334082,2021-02-26T11:32:39.812022+00:00,2021-02-26T11:34:15.740062+00:00,Candy CSOW4855TW 1600 W. 1600 CSOW4855TW 850 600 530 Acero Inoxidable Acero Inoxidable 8 kg. 8000 Frontal Frontal 66000 Candy Candy Lavadora y Secadora Lavadora y Secadora Blanco Blanco Digital Digital Desconocido 11 Desconocido 5 kg. 5000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/100190/,https://publicapi.solotodo.com/categories/19/,candy-csow4855tw,https://media.solotodo.com/media/products/1334082_picture_1614339241.jpg,1334082,Candy CSOW4855TW,362007,Lavadora y Secadora,Lavadora y Secadora,CSOW4855TW,products/1334082_picture_1614339241.jpg,850,600,530,362098,Acero Inoxidable,Acero Inoxidable,362365,1600 W.,1600,362557,8 kg.,8000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,66000,592998,Candy,Candy,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362495,5 kg.,5000,600 x 850 x 530 mm,66.0 kg.,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
112834,Fensa Premium Care PRO 16X,553,Fensa,1403333,2021-06-09T14:49:45.156841+00:00,2021-06-09T14:50:41.774534+00:00,Fensa Premium Care PRO 16X Desconocido 0 Premium Care PRO 16X 1050 650 670 Acero Inoxidable Acero Inoxidable 16 kg. 16000 Superior Superior 0 Fensa Fensa Lavadora automática Lavadora automática Gris Gris Digital Digital D 7 D N/A 0 C C 6 B 5 B,https://publicapi.solotodo.com/products/112834/,https://publicapi.solotodo.com/categories/19/,fensa-premium-care-pro-16x,https://media.solotodo.com/media/products/1403333_picture_1623250240.jfif,1403333,Fensa Premium Care PRO 16X,361990,Lavadora automática,Lavadora automática,Premium Care PRO 16X,products/1403333_picture_1623250240.jfif,1050,650,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,592956,C,6,C,594018,B,B,5,0,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,592971,D,D,7,850170,,0,650 x 1050 x 670 mm,Desconocido,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
79730,Winia DWF-M146WB,7213,Winia,1142986,2020-04-29T14:38:52.953631+00:00,2021-08-05T14:18:05.462789+00:00,Winia DWF-M146WB Desconocido 0 DWF-M146WB 990 610 653 Acero Inoxidable Acero Inoxidable 14.5 kg. 14500 Superior Superior 42000 Winia Winia Lavadora automática Lavadora automática Blanco Blanco Digital Digital D 7 D N/A 0 C C 6 C 6 C,https://publicapi.solotodo.com/products/79730/,https://publicapi.solotodo.com/categories/19/,winia-dwf-m146wb,https://media.solotodo.com/media/products/1142986_picture_1588171119.jpg,1142986,Winia DWF-M146WB,361990,Lavadora automática,Lavadora automática,DWF-M146WB,products/1142986_picture_1588171119.jpg,990,610,653,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,1138491,14.5 kg.,14500,362698,Superior,Superior,592956,C,6,C,743977,C,C,6,42000,361801,Winia,Winia,362033,Blanco,Blanco,362066,Digital,Digital,592971,D,D,7,850170,,0,610 x 990 x 653 mm,42.0 kg.,14500,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
