fecha,precio,precio_oferta,id_tienda,id
2021-12-12 05:05:15.009496+00:00,114990,114990,170,11926
2021-12-13 05:04:09.136219+00:00,114990,114990,170,11926
2021-12-14 05:04:53.549109+00:00,114990,114990,170,11926
2021-12-15 05:00:22.774665+00:00,114990,114990,170,11926
2021-12-16 04:54:48.382811+00:00,114990,114990,170,11926
2021-12-17 05:00:41.547231+00:00,114990,114990,170,11926
2021-12-18 04:57:42.145555+00:00,114990,114990,170,11926
2021-12-19 04:59:11.809083+00:00,114990,114990,170,11926
2021-12-20 05:04:38.058196+00:00,114990,114990,170,11926
2021-12-21 04:59:51.846267+00:00,114990,114990,170,11926
2021-12-10 04:47:49.379750+00:00,114990,114990,9,11926
2021-12-11 04:49:33.434922+00:00,114990,114990,9,11926
2021-12-12 04:49:07.318128+00:00,114990,114990,9,11926
2021-12-13 04:49:05.009194+00:00,114990,114990,9,11926
2021-12-14 05:20:58.004260+00:00,114990,114990,9,11926
2021-12-15 04:51:55.072907+00:00,114990,114990,9,11926
2021-12-16 04:50:54.622376+00:00,114990,114990,9,11926
2021-12-17 04:49:39.911225+00:00,114990,114990,9,11926
2021-12-18 04:48:53.109324+00:00,114990,114990,9,11926
2021-12-19 04:49:36.436971+00:00,114990,114990,9,11926
2021-12-20 04:46:59.008998+00:00,114990,114990,9,11926
2021-12-11 04:31:57.453817+00:00,179990,179990,88,23584
2021-12-12 04:31:52.055946+00:00,179990,179990,88,23584
2021-12-13 04:31:42.733790+00:00,179990,179990,88,23584
2021-12-14 04:32:09.175660+00:00,179990,179990,88,23584
2021-12-15 04:32:12.393543+00:00,129990,129990,88,23584
2021-12-16 04:32:10.560065+00:00,129990,129990,88,23584
2021-12-17 04:32:15.009588+00:00,129990,119990,88,23584
2021-12-18 04:32:10.930873+00:00,129990,119990,88,23584
2021-12-19 04:32:12.421940+00:00,129990,119990,88,23584
2021-12-20 04:32:10.738673+00:00,129990,119990,88,23584
2021-12-21 04:32:10.221456+00:00,129990,119990,88,23584
2021-12-09 04:31:58.968230+00:00,179990,179990,88,23584
2021-12-10 04:32:09.213079+00:00,179990,179990,88,23584
2021-12-11 04:31:56.794104+00:00,179990,179990,88,23584
2021-12-12 04:31:53.494305+00:00,179990,179990,88,23584
2021-12-13 04:31:44.252937+00:00,179990,179990,88,23584
2021-12-14 04:32:08.040010+00:00,179990,179990,88,23584
2021-12-15 04:32:13.618795+00:00,179990,179990,88,23584
2021-12-16 04:32:11.478857+00:00,159990,159990,88,23584
2021-12-17 04:32:16.803896+00:00,159990,159990,88,23584
2021-12-18 04:32:13.649988+00:00,159990,159990,88,23584
2021-12-19 04:32:12.984023+00:00,159990,159990,88,23584
2021-12-20 04:32:11.649199+00:00,159990,159990,88,23584
2021-12-21 04:32:09.512141+00:00,159990,159990,88,23584
2021-12-10 04:47:39.513749+00:00,119990,119990,9,122206
2021-12-11 04:49:22.398279+00:00,119990,119990,9,122206
2021-12-12 04:48:48.853286+00:00,119990,119990,9,122206
2021-12-13 04:48:57.437747+00:00,119990,119990,9,122206
2021-12-14 05:20:45.490000+00:00,119990,119990,9,122206
2021-12-15 04:51:48.282350+00:00,119990,119990,9,122206
2021-12-16 04:50:42.170938+00:00,119990,119990,9,122206
2021-12-17 04:49:27.409361+00:00,119990,119990,9,122206
2021-12-18 04:48:46.016102+00:00,119990,119990,9,122206
2021-12-19 04:49:27.871434+00:00,119990,119990,9,122206
2021-12-20 04:46:53.520389+00:00,119990,119990,9,122206
2021-12-21 04:49:19.923682+00:00,119990,119990,9,122206
2021-12-09 04:49:19.624199+00:00,129990,129990,30,122206
2021-12-10 04:53:28.737121+00:00,129990,129990,30,122206
2021-12-11 04:53:20.303837+00:00,129990,129990,30,122206
2021-12-12 04:53:34.439032+00:00,129990,129990,30,122206
2021-12-13 04:54:45.036803+00:00,129990,129990,30,122206
2021-12-14 04:53:05.826732+00:00,129990,129990,30,122206
2021-12-15 04:50:02.925257+00:00,129990,129990,30,122206
2021-12-16 04:53:43.126570+00:00,129990,129990,30,122206
2021-12-17 04:54:36.110998+00:00,129990,129990,30,122206
2021-12-18 04:54:51.559032+00:00,129990,129990,30,122206
2021-12-19 04:56:25.547245+00:00,129990,129990,30,122206
2021-12-20 04:48:38.154854+00:00,129990,129990,30,122206
2021-12-21 04:54:04.794741+00:00,129990,129990,30,122206
2021-12-09 04:55:50.216695+00:00,129990,129990,67,122206
2021-12-10 04:56:23.603280+00:00,129990,129990,67,122206
2021-12-11 05:05:04.537971+00:00,129990,129990,67,122206
2021-12-12 05:03:12.876792+00:00,129990,129990,67,122206
2021-12-13 04:51:16.565472+00:00,129990,129990,67,122206
2021-12-14 04:52:16.468191+00:00,129990,129990,67,122206
2021-12-15 04:51:43.149112+00:00,129990,129990,67,122206
2021-12-16 04:51:53.343376+00:00,129990,129990,67,122206
2021-12-17 04:56:17.441581+00:00,129990,129990,67,122206
2021-12-18 05:04:07.958133+00:00,129990,129990,67,122206
2021-12-19 04:51:07.773371+00:00,129990,129990,67,122206
2021-12-20 04:49:11.938426+00:00,129990,129990,67,122206
2021-12-21 05:23:57.835877+00:00,119990,119990,67,122206
2021-12-10 04:48:05.976885+00:00,129990,129990,9,122206
2021-12-11 04:49:51.075432+00:00,129990,129990,9,122206
2021-12-12 04:49:23.403888+00:00,129990,129990,9,122206
2021-12-13 04:49:21.785667+00:00,129990,129990,9,122206
2021-12-14 05:21:16.038471+00:00,129990,129990,9,122206
2021-12-15 04:52:11.893893+00:00,129990,129990,9,122206
2021-12-16 04:51:10.585071+00:00,129990,129990,9,122206
2021-12-17 04:49:55.893531+00:00,129990,129990,9,122206
